setting,n,model,metric,index,truth,estimate_mean,estimate_sd,bias,abs_bias,rmse,mae,mcse_mean,n_rep,n_obs,n_missing,source_files
logistic_linear,500,ordered_logit,latent_beta,3,,0.6323410426077014,0.08745357530436154,,,,,0.008745357530436154,100,100,0,20
logistic_linear,500,ordered_logit,latent_beta,4,,-0.5621371868758331,0.0837422614857092,,,,,0.00837422614857092,100,100,0,20
logistic_linear,500,ordered_logit,wasserstein_unit,1,0.4930400000000001,0.49238407712273813,0.08315869311142013,-0.0006559228772619163,0.0006559228772619163,0.08274445475329616,0.07187113130854499,0.008315869311142013,100,100,0,20
logistic_linear,500,structured_flow,category_effect,4,0.0423099999999999,0.042165530782501855,0.01332641556246331,-0.00014446921749804457,0.00014446921749804457,0.013260403070074235,0.010729101237865793,0.001332641556246331,100,100,0,20
logistic_linear,500,ordered_logit,category_effect,4,0.0423099999999999,0.04051881282097164,0.01143960124748246,-0.0017911871790282608,0.0017911871790282608,0.01152233411443634,0.009379257823809802,0.001143960124748246,100,100,0,20
logistic_linear,500,ordered_probit,category_effect,4,0.0423099999999999,0.03697086741440723,0.010369332727782647,-0.005339132585592674,0.005339132585592674,0.011616977548992992,0.009469730475175984,0.0010369332727782647,100,100,0,20
logistic_linear,500,empirical,category_effect,4,0.0423099999999999,0.05063701484297354,0.03971065124907404,0.00832701484297364,0.00832701484297364,0.040379520063943714,0.033661974099182694,0.003971065124907404,100,100,0,20
logistic_linear,500,model_free_flow,category_effect,4,0.0423099999999999,0.05685378185430787,0.03856489133479245,0.014543781854307958,0.014543781854307958,0.041035349710382675,0.03252615514528709,0.003856489133479245,100,100,0,20
logistic_linear,500,ordered_probit,cumulative_ge_effect,2,0.0486099999999999,0.052966161491692226,0.010726314916980638,0.004356161491692326,0.004356161491692326,0.011527334311234406,0.009665731755933134,0.0010726314916980639,100,100,0,20
logistic_linear,500,ordered_probit,cumulative_ge_effect,3,0.12634,0.12543254560993602,0.022195401154717104,-0.000907454390063986,0.000907454390063986,0.02210278144407793,0.01868874214191468,0.00221954011547171,100,100,0,20
logistic_linear,500,ordered_probit,cumulative_ge_effect,4,0.1802,0.17518205571301887,0.03003036665556273,-0.005017944286981132,0.005017944286981132,0.03029825831826155,0.024948328553857563,0.003003036665556273,100,100,0,20
logistic_linear,500,ordered_probit,cumulative_ge_effect,5,0.1378899999999999,0.1382111882986116,0.024775677414823814,0.0003211882986117065,0.0003211882986117065,0.02465358009241136,0.020515699828802646,0.0024775677414823815,100,100,0,20
logistic_linear,500,ordered_probit,latent_beta,0,,0.5724140935219508,0.10102253361120707,,,,,0.010102253361120707,100,100,0,20
logistic_linear,500,ordered_probit,latent_beta,1,,0.5915101901769038,0.10129266716394407,,,,,0.010129266716394407,100,100,0,20
logistic_linear,500,ordered_probit,latent_beta,2,,-0.5660111914592594,0.05465901396013439,,,,,0.005465901396013439,100,100,0,20
logistic_linear,500,ordered_probit,latent_beta,3,,0.36200065378212665,0.0514700230389899,,,,,0.00514700230389899,100,100,0,20
logistic_linear,500,ordered_probit,latent_beta,4,,-0.3218709663736793,0.0502689559128625,,,,,0.00502689559128625,100,100,0,20
logistic_linear,500,ordered_probit,wasserstein_unit,1,0.4930400000000001,0.4917919511132589,0.08360020679598083,-0.0012480488867411903,0.0012480488867411903,0.08319051782860319,0.0708256078365861,0.008360020679598084,100,100,0,20
logistic_linear,500,ordered_probit,category_effect,5,0.1378899999999999,0.1382111882986116,0.024775677414823814,0.0003211882986117065,0.0003211882986117065,0.02465358009241136,0.020515699828802646,0.0024775677414823815,100,100,0,20
logistic_linear,500,structured_flow,category_effect,5,0.1378899999999999,0.13869955305088807,0.028677133136925107,0.0008095530508881949,0.0008095530508881949,0.028544869266570506,0.022720219493995008,0.002867713313692511,100,100,0,20
logistic_linear,500,ordered_logit,category_effect,5,0.1378899999999999,0.1387475431447805,0.024818952957862617,0.0008575431447806243,0.0008575431447806243,0.024709431436407272,0.020871231652047077,0.002481895295786262,100,100,0,20
logistic_linear,500,model_free_flow,category_effect,5,0.1378899999999999,0.1321413678594603,0.04151244733678975,-0.005748632140539608,0.005748632140539608,0.04170248460869076,0.03419987525659758,0.004151244733678975,100,100,0,20
logistic_linear,500,empirical,category_effect,5,0.1378899999999999,0.1263909524690617,0.04133975941396663,-0.011499047530938205,0.011499047530938205,0.0427096481540105,0.033962387165239985,0.004133975941396663,100,100,0,20
logistic_linear,500,structured_flow,cumulative_ge_effect,2,0.0486099999999999,0.049972525760145665,0.012405058019190833,0.001362525760145762,0.001362525760145762,0.012417853528768839,0.010111873770087026,0.0012405058019190833,100,100,0,20
logistic_linear,500,structured_flow,cumulative_ge_effect,3,0.12634,0.12694795050945726,0.02357761847626112,0.0006079505094572575,0.0006079505094572575,0.023467310367913014,0.01899262022314759,0.002357761847626112,100,100,0,20
logistic_linear,500,structured_flow,cumulative_ge_effect,4,0.1802,0.18086508383339006,0.033833525708897416,0.0006650838333900306,0.0006650838333900306,0.033670502279905375,0.027660048022446662,0.003383352570889742,100,100,0,20
logistic_linear,500,structured_flow,cumulative_ge_effect,5,0.1378899999999999,0.13869955305088807,0.028677133136925107,0.0008095530508881949,0.0008095530508881949,0.028544869266570506,0.022720219493995008,0.002867713313692511,100,100,0,20
logistic_linear,500,structured_flow,latent_beta,0,,0.5126587818317199,0.07414849615057748,,,,,0.007414849615057747,100,100,0,20
logistic_linear,500,structured_flow,latent_beta,1,,0.5184261919127565,0.08138788872848317,,,,,0.008138788872848317,100,100,0,20
logistic_linear,500,structured_flow,latent_beta,2,,-0.5118395462493095,0.06202111567291215,,,,,0.0062021115672912155,100,100,0,20
logistic_linear,500,structured_flow,latent_beta,3,,0.32414502596289196,0.05274824163710643,,,,,0.005274824163710643,100,100,0,20
logistic_linear,500,structured_flow,latent_beta,4,,-0.2833832948454234,0.05021139483751804,,,,,0.005021139483751804,100,100,0,20
logistic_linear,500,structured_flow,wasserstein_unit,1,0.4930400000000001,0.4964851131538812,0.09214989381137675,0.003445113153881143,0.003445113153881143,0.09175268772519186,0.07485126613594477,0.009214989381137675,100,100,0,20
logistic_linear,1000,empirical,category_effect,1,-0.04861,-0.04838931338402528,0.016048081751172595,0.00022068661597471632,0.00022068661597471632,0.015969164699378174,0.01325714639237107,0.0016048081751172596,100,100,0,20
logistic_linear,1000,model_free_flow,category_effect,1,-0.04861,-0.04902589611421178,0.014920597584262727,-0.0004158961142117644,0.0004158961142117644,0.014851631544265031,0.012110678294867432,0.0014920597584262727,100,100,0,20
logistic_linear,1000,ordered_logit,category_effect,1,-0.04861,-0.050984245483206875,0.0074556800837614606,-0.0023742454832068644,0.0023742454832068644,0.007788988090298478,0.0060698959089328765,0.0007455680083761461,100,100,0,20
logistic_linear,1000,structured_flow,category_effect,1,-0.04861,-0.05165115159352137,0.009181544936924762,-0.0030411515935213672,0.0030411515935213672,0.009628414343455446,0.007662491087940685,0.0009181544936924761,100,100,0,20
logistic_linear,1000,ordered_probit,category_effect,1,-0.04861,-0.05551214413848334,0.007738725564401425,-0.006902144138483351,0.006902144138483351,0.010340628043591404,0.007912882484266444,0.0007738725564401425,100,100,0,20
logistic_linear,1000,empirical,cumulative_ge_effect,2,0.0486099999999999,0.04838931338402527,0.016048081751172578,-0.0002206866159746264,0.0002206866159746264,0.015969164699378157,0.013257146392371048,0.0016048081751172578,100,100,0,20
logistic_linear,1000,empirical,cumulative_ge_effect,3,0.12634,0.12858757919601257,0.02358556271975555,0.0022475791960125616,0.0022475791960125616,0.023574723611567455,0.019318884710729192,0.0023585562719755553,100,100,0,20
logistic_linear,1000,empirical,cumulative_ge_effect,4,0.1802,0.176223981637287,0.029177821926851068,-0.003976018362713048,0.003976018362713048,0.029302569196091182,0.02292255839136744,0.002917782192685107,100,100,0,20
logistic_linear,1000,empirical,cumulative_ge_effect,5,0.1378899999999999,0.13689582310922,0.02619122892703076,-0.000994176890779902,0.000994176890779902,0.02607890058402026,0.020841310061718087,0.002619122892703076,100,100,0,20
logistic_linear,1000,empirical,wasserstein_unit,1,0.4930400000000001,0.49009669732654493,0.07085572214251278,-0.002943302673455126,0.002943302673455126,0.0705619660820273,0.05615905682733034,0.007085572214251277,100,100,0,20
logistic_linear,1000,structured_flow,category_effect,2,-0.07773,-0.07937166290959122,0.012722895656794474,-0.0016416629095912306,0.0016416629095912306,0.012765124764900281,0.009525440937719355,0.0012722895656794475,100,100,0,20
logistic_linear,1000,ordered_logit,category_effect,2,-0.07773,-0.07954036393985027,0.009789901060724514,-0.0018103639398502776,0.0018103639398502776,0.009907631338806335,0.007654930970534189,0.0009789901060724515,100,100,0,20
logistic_linear,1000,empirical,category_effect,2,-0.07773,-0.08019826581198723,0.02076828906686099,-0.002468265811987248,0.002468265811987248,0.020811077544799928,0.0169132772573409,0.002076828906686099,100,100,0,20
logistic_linear,1000,ordered_probit,category_effect,2,-0.07773,-0.07514278528215396,0.009195325207401848,0.0025872147178460456,0.0025872147178460456,0.00950800429161768,0.007536149941925304,0.0009195325207401848,100,100,0,20
logistic_linear,1000,model_free_flow,category_effect,2,-0.07773,-0.08616433358256359,0.018910440639996945,-0.008434333582563576,0.008434333582563576,0.020619570813400052,0.01673202748461479,0.0018910440639996946,100,100,0,20
logistic_linear,1000,model_free_flow,cumulative_ge_effect,2,0.0486099999999999,0.04902589611421178,0.014920597584262733,0.00041589611421186454,0.00041589611421186454,0.014851631544265038,0.012110678294867443,0.0014920597584262732,100,100,0,20
logistic_linear,1000,model_free_flow,cumulative_ge_effect,3,0.12634,0.13519022969677538,0.022302699546099033,0.008850229696775385,0.008850229696775385,0.023890643956553687,0.01899968320272023,0.0022302699546099033,100,100,0,20
logistic_linear,1000,model_free_flow,cumulative_ge_effect,4,0.1802,0.18721294214285586,0.02658373986881842,0.00701294214285588,0.00701294214285588,0.027364386173600166,0.021418588570094915,0.0026583739868818418,100,100,0,20
logistic_linear,1000,model_free_flow,cumulative_ge_effect,5,0.1378899999999999,0.13957667461210424,0.025606264004017498,0.0016866746121043446,0.0016866746121043446,0.025533680109379554,0.02047904796615116,0.00256062640040175,100,100,0,20
logistic_linear,1000,model_free_flow,wasserstein_unit,1,0.4930400000000001,0.5110057425659474,0.06176731081633788,0.017965742565947344,0.017965742565947344,0.06402981012445032,0.05177374494920791,0.006176731081633788,100,100,0,20
logistic_linear,1000,structured_flow,category_effect,3,-0.05386,-0.054812931968355766,0.009776187630059368,-0.000952931968355768,0.000952931968355768,0.009773749816148302,0.007754690312221975,0.0009776187630059368,100,100,0,20
logistic_linear,1000,ordered_logit,category_effect,3,-0.05386,-0.055050043331349,0.008468163620581394,-0.0011900433313489986,0.0011900433313489986,0.008509341941911667,0.006942355409331563,0.0008468163620581395,100,100,0,20
logistic_linear,1000,model_free_flow,category_effect,3,-0.05386,-0.052022712446080456,0.0232697235390242,0.001837287553919553,0.001837287553919553,0.023225866158285216,0.019026276437599247,0.00232697235390242,100,100,0,20
logistic_linear,1000,ordered_probit,category_effect,3,-0.05386,-0.050975715783718255,0.007940571834851763,0.002884284216281744,0.002884284216281744,0.008410781752850842,0.006985820477384486,0.0007940571834851763,100,100,0,20
logistic_linear,1000,empirical,category_effect,3,-0.05386,-0.047636402441274345,0.0240707684934859,0.006223597558725662,0.006223597558725662,0.02474552572650861,0.020342502149076208,0.00240707684934859,100,100,0,20
logistic_linear,1000,ordered_logit,cumulative_ge_effect,2,0.0486099999999999,0.050984245483206875,0.007455680083761466,0.0023742454832069645,0.0023742454832069645,0.007788988090298513,0.006069895908932892,0.0007455680083761466,100,100,0,20
logistic_linear,1000,ordered_logit,cumulative_ge_effect,3,0.12634,0.1305246094230572,0.0147176559669144,0.004184609423057156,0.004184609423057156,0.015230044622796916,0.011848288607612122,0.00147176559669144,100,100,0,20
logistic_linear,1000,ordered_logit,cumulative_ge_effect,4,0.1802,0.1855746527544062,0.02035578580278329,0.005374652754406225,0.005374652754406225,0.020954744754416655,0.017322853773406758,0.002035578580278329,100,100,0,20
logistic_linear,1000,ordered_logit,cumulative_ge_effect,5,0.1378899999999999,0.1426487313962355,0.015921014834157907,0.004758731396235585,0.004758731396235585,0.01654053961385479,0.013644997557966913,0.0015921014834157908,100,100,0,20
logistic_linear,1000,ordered_logit,latent_beta,0,,1.0296557244143019,0.118202798673031,,,,,0.0118202798673031,100,100,0,20
logistic_linear,1000,ordered_logit,latent_beta,1,,1.0102427783965737,0.11040429031465333,,,,,0.011040429031465333,100,100,0,20
logistic_linear,1000,ordered_logit,latent_beta,2,,-0.9912751947853629,0.0689424503990525,,,,,0.00689424503990525,100,100,0,20
logistic_linear,1000,ordered_logit,latent_beta,3,,0.6233789506261123,0.05556162790664954,,,,,0.005556162790664954,100,100,0,20
logistic_linear,1000,ordered_logit,latent_beta,4,,-0.5524485905829344,0.05939871021432646,,,,,0.005939871021432646,100,100,0,20
logistic_linear,1000,ordered_logit,wasserstein_unit,1,0.4930400000000001,0.5097322390569059,0.05536199228709692,0.01669223905690586,0.01669223905690586,0.05755807096167754,0.04703208744867483,0.005536199228709692,100,100,0,20
logistic_linear,1000,ordered_logit,category_effect,4,0.0423099999999999,0.04292592135817068,0.007416988387621984,0.0006159213581707805,0.0006159213581707805,0.007405468161713283,0.005665071044209884,0.0007416988387621984,100,100,0,20
logistic_linear,1000,structured_flow,category_effect,4,0.0423099999999999,0.043227619803770614,0.008864721132092484,0.0009176198037707102,0.0009176198037707102,0.008867890056069796,0.00706658539730161,0.0008864721132092483,100,100,0,20
logistic_linear,1000,empirical,category_effect,4,0.0423099999999999,0.03932815852806692,0.029600535359418867,-0.002981841471932985,0.002981841471932985,0.029602722090921033,0.022548510132436538,0.0029600535359418866,100,100,0,20
logistic_linear,1000,ordered_probit,category_effect,4,0.0423099999999999,0.03920888285874617,0.006717258838041788,-0.003101117141253734,0.003101117141253734,0.007367990103010165,0.006059512756925527,0.0006717258838041788,100,100,0,20
logistic_linear,1000,model_free_flow,category_effect,4,0.0423099999999999,0.0476362675307516,0.030799157091332865,0.005326267530751697,0.005326267530751697,0.031104201043755702,0.023640089626604896,0.0030799157091332867,100,100,0,20
logistic_linear,1000,ordered_probit,cumulative_ge_effect,2,0.0486099999999999,0.05551214413848335,0.007738725564401429,0.00690214413848345,0.00690214413848345,0.010340628043591475,0.007912882484266505,0.000773872556440143,100,100,0,20
logistic_linear,1000,ordered_probit,cumulative_ge_effect,3,0.12634,0.13065492942063736,0.014536573110218031,0.004314929420637346,0.004314929420637346,0.015093622961897138,0.011741551624406312,0.001453657311021803,100,100,0,20
logistic_linear,1000,ordered_probit,cumulative_ge_effect,4,0.1802,0.18163064520435562,0.020018273083285666,0.0014306452043556222,0.0014306452043556222,0.019969243610246615,0.01638048591414826,0.0020018273083285665,100,100,0,20
logistic_linear,1000,ordered_probit,cumulative_ge_effect,5,0.1378899999999999,0.14242176234560947,0.01600450949393994,0.004531762345609534,0.004531762345609534,0.016556562169039862,0.013566882782918607,0.0016004509493939942,100,100,0,20
